customer_id,n_cards,n_txns,first_seen,last_seen
C00411,1,1,2016-11-10 00:02:43,2016-11-10 00:02:43
C00412,1,2,2016-10-26 23:46:55,2016-11-08 11:19:22
C00413,1,1,2016-10-14 13:53:25,2016-10-14 13:53:25
C00414,1,75,2016-07-03 18:30:27,2016-12-26 15:42:43
C00415,1,8,2016-07-03 15:10:02,2016-12-13 22:32:07
C00416,1,115,2016-07-07 20:37:54,2016-12-27 03:53:29
C00417,1,1,2016-07-11 15:39:02,2016-07-11 15:39:02
C00418,1,2,2016-10-03 17:17:21,2016-12-06 21:23:43
C00419,2,48,2016-07-22 23:30:41,2016-12-31 17:47:59
C00420,1,2,2016-07-26 17:19:30,2016-11-19 19:24:03
C00421,1,12,2016-07-21 18:36:56,2016-10-19 13:53:26
C00422,1,39,2016-07-03 19:44:22,2016-12-29 11:02:50
C00423,1,1,2016-11-22 15:30:55,2016-11-22 15:30:55
C00424,1,5,2016-07-02 15:14:06,2016-12-17 17:09:29
C00425,1,1,2016-12-07 21:31:01,2016-12-07 21:31:01
C00426,2,291,2016-07-03 02:54:23,2016-12-28 02:03:59
C00427,1,7,2016-07-23 12:23:10,2016-10-18 17:49:05
C00428,1,6,2016-07-24 15:51:42,2016-12-28 18:31:18
C00429,1,6,2016-07-07 22:08:27,2016-12-15 18:40:59
C00430,1,12,2016-07-09 15:54:50,2016-11-03 15:55:31
C00431,1,1,2016-09-13 02:52:38,2016-09-13 02:52:38
C00432,1,2,2016-08-05 18:29:38,2016-08-05 18:45:14
C00433,1,7,2016-08-06 02:02:45,2016-12-22 20:00:36
C00434,1,1,2016-11-17 22:08:18,2016-11-17 22:08:18
C00435,1,7,2016-07-20 19:26:50,2016-09-14 15:55:10
C00436,1,12,2016-07-10 02:17:14,2016-12-16 04:46:51
C00437,1,1,2016-09-03 16:42:17,2016-09-03 16:42:17
C00438,1,2,2016-07-07 14:58:54,2016-08-08 14:57:36
C00439,1,5,2016-09-15 17:28:42,2016-11-12 16:16:52
C00440,1,1,2016-09-21 23:43:07,2016-09-21 23:43:07
C00441,1,1,2016-08-14 00:34:39,2016-08-14 00:34:39
C00442,1,3,2016-07-25 23:14:19,2016-12-12 22:35:25
C00443,1,8,2016-07-18 12:04:32,2016-12-07 09:53:48
C00444,1,2,2016-10-11 05:29:48,2016-12-18 17:06:02
C00445,1,1,2016-07-22 12:53:38,2016-07-22 12:53:38
C00446,1,6,2016-07-13 10:46:09,2016-12-10 00:16:40
C00447,1,2,2016-11-09 15:32:47,2016-11-09 17:47:00
C00448,1,7,2016-08-28 16:30:26,2016-12-26 14:38:38
C00449,1,26,2016-07-03 20:58:37,2016-12-12 02:16:57
C00450,1,155,2016-07-05 14:35:51,2016-12-30 23:36:45
C00451,1,45,2016-07-10 02:49:11,2016-12-08 21:54:58
C00452,2,573,2016-07-04 11:51:37,2016-12-31 20:44:06
C00453,1,5,2016-07-31 19:09:07,2016-12-21 17:41:29
C00454,1,4,2016-07-05 21:57:21,2016-11-18 12:36:42
C00455,1,2,2016-07-14 21:47:24,2016-08-19 18:43:53
C00456,1,1,2016-07-05 01:17:36,2016-07-05 01:17:36
C00457,1,6,2016-07-16 00:53:30,2016-10-26 15:54:48
C00458,1,32,2016-07-07 23:43:10,2016-11-29 03:35:46
C00459,1,7,2016-07-17 22:25:38,2016-12-17 01:19:20
C00460,1,10,2016-07-09 17:23:18,2016-10-26 23:34:39
C00461,1,1,2016-11-07 16:56:04,2016-11-07 16:56:04
C00462,1,2,2016-08-29 18:26:19,2016-09-03 00:16:33
C00463,1,1,2016-08-13 08:41:12,2016-08-13 08:41:12
C00464,1,3,2016-07-08 21:33:00,2016-07-20 05:01:39
C00465,1,1,2016-07-22 20:26:19,2016-07-22 20:26:19
C00466,1,77,2016-07-05 07:20:07,2016-12-21 16:41:02
C00467,1,5,2016-08-13 23:10:29,2016-10-19 21:46:46
C00468,1,1,2016-07-14 15:37:20,2016-07-14 15:37:20
C00469,1,3,2016-07-14 23:51:42,2016-12-26 21:37:11
C00470,1,1,2016-11-14 01:35:48,2016-11-14 01:35:48
C00471,1,1,2016-07-28 00:59:21,2016-07-28 00:59:21
C00472,1,18,2016-07-23 23:26:33,2016-12-26 11:50:12
C00473,1,58,2016-07-06 00:17:53,2016-12-31 20:20:30
C00474,1,13,2016-07-12 21:31:55,2016-12-28 22:42:14
C00475,1,2,2016-12-22 19:50:14,2016-12-26 01:35:33
C00476,1,2,2016-12-28 16:39:28,2016-12-30 13:58:16
C00477,2,16,2016-07-08 23:19:57,2016-12-29 21:47:13
C00478,1,3,2016-11-03 03:11:41,2016-11-09 22:35:58
C00479,1,5,2016-07-08 21:40:19,2016-11-03 16:48:21
C00480,1,1,2016-09-05 20:47:48,2016-09-05 20:47:48
C00481,1,1,2016-07-27 04:12:46,2016-07-27 04:12:46
C00482,1,2,2016-07-27 17:33:19,2016-07-28 21:02:31
C00483,1,54,2016-07-05 13:49:50,2016-12-27 19:46:33
C00484,1,1,2016-09-03 15:48:16,2016-09-03 15:48:16
C00485,1,7,2016-07-14 16:04:38,2016-10-01 19:23:31
C00486,1,4,2016-12-22 20:16:39,2016-12-22 20:42:41
C00487,1,2,2016-10-11 18:57:43,2016-10-11 19:04:05
C00488,1,72,2016-07-05 08:10:37,2016-12-31 02:06:31
C00489,1,27,2016-07-17 21:32:49,2016-12-31 22:59:31
C00490,1,1,2016-07-31 05:20:09,2016-07-31 05:20:09
C00491,1,4,2016-07-22 05:39:31,2016-11-14 14:54:10
C00492,1,1,2016-09-24 13:41:31,2016-09-24 13:41:31
C00493,1,3,2016-07-19 17:03:33,2016-09-27 18:58:35
C00494,1,1,2016-12-17 13:38:55,2016-12-17 13:38:55
C00495,1,24,2016-09-18 20:36:57,2016-12-22 20:33:34
C00496,1,3,2016-07-04 15:41:16,2016-08-19 19:06:41
C00497,1,1,2016-10-04 15:58:04,2016-10-04 15:58:04
C00498,1,66,2016-07-13 01:56:26,2016-12-22 05:27:57
C00499,1,1,2016-10-09 20:22:04,2016-10-09 20:22:04
C00500,1,2,2016-09-19 23:24:59,2016-12-14 18:19:46
C00501,1,73,2016-07-06 21:42:22,2016-12-31 15:57:05
C00502,1,20,2016-07-04 05:09:13,2016-12-21 14:52:48
C00503,1,2,2016-11-21 22:43:37,2016-11-29 23:47:39
C00504,1,9,2016-07-18 14:53:23,2016-12-01 15:22:18
C00505,1,13,2016-08-06 22:46:20,2016-12-28 20:44:58
C00506,1,1,2016-11-05 01:24:28,2016-11-05 01:24:28
C00507,1,1,2016-09-27 00:59:10,2016-09-27 00:59:10
C00508,1,9,2016-08-23 21:33:20,2016-12-26 21:59:51
C00509,1,27,2016-07-02 21:16:09,2016-11-25 03:07:21
C00510,1,25,2016-07-06 11:06:05,2016-12-26 17:24:16
C00511,1,4,2016-08-03 17:30:04,2016-11-09 17:17:07
C00512,1,8,2016-08-29 17:17:09,2016-10-20 19:03:28
C00513,1,77,2016-07-04 01:09:20,2016-12-27 13:59:39
C00514,1,2,2016-07-12 23:09:13,2016-10-06 13:10:55
C00515,1,9,2016-07-29 14:46:55,2016-10-15 20:25:48
C00516,1,1,2016-07-26 22:07:05,2016-07-26 22:07:05
C00517,1,2,2016-08-14 03:34:56,2016-09-19 23:12:12
C00518,1,1,2016-07-28 03:34:13,2016-07-28 03:34:13
C00519,1,84,2016-07-10 21:34:18,2016-12-31 18:32:03
C00520,2,10,2016-07-17 09:49:58,2016-12-09 01:31:14
C00521,1,1,2016-07-26 20:40:17,2016-07-26 20:40:17
C00522,1,8,2016-07-02 21:29:06,2016-12-28 20:32:19
C00523,1,1,2016-12-08 14:50:47,2016-12-08 14:50:47
C00524,1,2,2016-07-18 22:55:47,2016-11-21 21:56:00
C00525,1,26,2016-07-19 00:00:41,2016-12-28 17:09:41
C00526,1,1,2016-10-07 23:21:43,2016-10-07 23:21:43
C00527,1,38,2016-07-03 15:24:01,2016-12-29 18:25:23
C00528,1,20,2016-07-10 15:36:07,2016-12-14 22:38:29
C00529,1,7,2016-07-18 16:32:11,2016-12-31 16:08:34
C00530,1,2,2016-09-06 21:36:37,2016-12-07 23:32:30
C00531,1,6,2016-08-07 03:11:49,2016-08-09 23:27:59
C00532,1,6,2016-07-08 16:24:17,2016-07-29 22:56:17
C00533,1,4,2016-07-04 15:13:37,2016-07-07 04:31:10
C00534,2,146,2016-07-07 00:17:15,2016-12-30 17:36:24
C00535,1,53,2016-07-03 22:53:58,2016-12-22 00:44:53
C00536,1,4,2016-07-07 02:22:37,2016-07-25 21:24:34
C00537,1,2,2016-10-13 04:58:06,2016-10-30 18:13:38
C00538,1,4,2016-07-09 23:32:28,2016-10-04 22:17:16
C00539,1,5,2016-07-09 21:21:19,2016-12-28 20:19:32
C00540,2,207,2016-07-05 00:16:02,2016-12-29 00:31:11
C00541,1,1,2016-07-15 01:52:52,2016-07-15 01:52:52
C00542,1,32,2016-07-06 06:11:56,2016-12-06 17:20:18
C00543,1,97,2016-07-02 23:11:56,2016-12-29 23:45:06
C00544,1,3,2016-07-15 14:42:44,2016-10-31 22:38:15
C00545,1,77,2016-07-06 02:57:00,2016-12-30 01:06:34
C00546,1,42,2016-07-05 17:07:54,2016-12-31 13:08:03
C00547,1,18,2016-07-06 05:04:21,2016-12-07 00:21:18
C00548,1,1,2016-09-05 21:57:31,2016-09-05 21:57:31
C00549,1,16,2016-07-19 19:34:20,2016-11-21 22:26:13
C00550,1,11,2016-07-16 22:09:48,2016-10-19 19:21:38
C00551,1,1,2016-11-09 18:04:21,2016-11-09 18:04:21
C00552,1,1,2016-08-18 02:17:16,2016-08-18 02:17:16
C00553,2,4,2016-08-31 19:40:20,2016-12-30 21:22:06
C00554,1,2,2016-11-06 17:06:49,2016-12-16 18:57:19
C00555,1,8,2016-07-17 17:57:35,2016-12-16 22:38:25
C00556,1,12,2016-07-06 13:38:18,2016-12-25 20:12:50
C00557,1,105,2016-07-03 16:49:41,2016-12-28 18:17:49
C00558,1,7,2016-07-13 21:24:09,2016-11-03 20:35:13
C00559,1,19,2016-07-18 22:54:09,2016-12-03 16:55:15
C00560,1,72,2016-07-03 16:24:00,2016-12-25 23:44:51
C00561,1,4,2016-09-12 18:53:08,2016-12-20 11:59:48
C00562,1,1,2016-11-25 21:14:00,2016-11-25 21:14:00
C00563,1,7,2016-07-16 17:33:05,2016-12-14 17:09:42
C00564,1,13,2016-07-06 23:04:36,2016-12-09 18:30:10
C00565,1,3,2016-08-11 21:47:03,2016-11-12 15:03:58
C00566,1,1,2016-08-09 20:30:30,2016-08-09 20:30:30
C00567,1,17,2016-07-04 22:24:56,2016-12-04 13:22:48
C00568,1,3,2016-07-25 07:16:00,2016-10-01 16:11:58
C00569,1,12,2016-08-16 16:24:21,2016-12-16 04:03:23
C00570,1,2,2016-07-10 17:24:16,2016-08-24 17:50:25
C00571,1,253,2016-07-05 17:22:13,2016-12-31 23:53:54
C00572,1,5,2016-07-16 20:10:10,2016-12-18 22:53:16
C00573,1,5,2016-07-06 19:16:40,2016-10-14 17:21:17
C00574,1,1,2016-12-14 19:17:48,2016-12-14 19:17:48
C00575,1,3,2016-09-07 20:23:58,2016-11-24 22:40:26
C00576,1,14,2016-07-17 13:39:45,2016-12-01 23:15:04
C00577,1,23,2016-07-05 14:41:34,2016-12-04 20:27:22
C00578,1,9,2016-07-13 01:01:13,2016-12-27 00:22:05
C00579,1,7,2016-07-26 19:47:42,2016-09-23 15:53:10
C00580,1,8,2016-07-07 16:53:24,2016-10-24 12:24:29
C00581,1,1,2016-08-30 15:27:42,2016-08-30 15:27:42
C00582,1,2,2016-07-17 01:31:29,2016-08-13 19:09:23
C00583,1,117,2016-07-07 05:28:41,2016-12-31 21:54:39
C00584,1,34,2016-07-03 22:25:29,2016-12-29 01:04:37
C00585,1,1,2016-07-31 00:50:50,2016-07-31 00:50:50
C00586,1,2,2016-11-04 01:38:03,2016-11-04 01:55:40
C00587,1,7,2016-07-11 19:28:15,2016-11-18 19:00:31
C00588,1,1,2016-08-03 19:09:08,2016-08-03 19:09:08
C00589,1,2,2016-07-08 20:56:32,2016-08-28 00:13:42
C00590,1,7,2016-07-26 01:28:39,2016-12-06 16:28:46
C00591,1,2,2016-07-19 01:51:14,2016-12-25 14:31:32
C00592,1,10,2016-08-09 17:26:44,2016-11-06 12:37:05
C00593,1,1,2016-08-07 14:58:19,2016-08-07 14:58:19
C00594,1,34,2016-07-03 01:52:44,2016-12-28 16:39:03
C00595,1,4,2016-07-12 23:12:44,2016-12-18 18:59:33
C00596,1,6,2016-08-17 05:07:50,2016-09-28 16:44:15
C00597,1,1,2016-12-12 16:59:26,2016-12-12 16:59:26
C00598,1,10,2016-09-07 04:24:37,2016-12-15 15:51:45
C00599,2,35,2016-07-05 17:42:46,2016-12-13 18:19:25
C00600,1,1,2016-11-04 22:29:23,2016-11-04 22:29:23
C00601,1,1,2016-07-06 05:47:34,2016-07-06 05:47:34
C00602,1,3,2016-08-13 23:35:10,2016-10-12 01:35:26
C00603,1,1,2016-10-06 15:16:41,2016-10-06 15:16:41
C00604,1,2,2016-07-24 19:04:40,2016-08-11 05:47:51
C00605,1,3,2016-10-28 20:24:24,2016-11-09 19:48:59
C00606,1,25,2016-07-09 04:23:12,2016-12-26 04:53:02
C00607,1,1,2016-12-11 18:44:11,2016-12-11 18:44:11
C00608,1,1,2016-12-12 14:16:36,2016-12-12 14:16:36
C00609,1,3,2016-07-15 21:22:39,2016-10-15 14:12:32
C00610,1,1,2016-07-20 15:26:12,2016-07-20 15:26:12
C00611,1,4,2016-07-07 21:00:33,2016-09-08 01:32:03
C00612,1,1,2016-07-19 01:10:23,2016-07-19 01:10:23
C00613,1,7,2016-09-12 18:21:57,2016-12-24 15:58:33
C00614,2,431,2016-07-02 02:34:25,2016-12-30 22:58:09
C00615,1,1,2016-09-15 14:52:47,2016-09-15 14:52:47
C00616,1,1,2016-12-01 13:28:08,2016-12-01 13:28:08
C00617,1,1,2016-09-17 02:38:15,2016-09-17 02:38:15
C00618,1,3,2016-08-12 20:05:14,2016-11-30 15:21:41
C00619,1,1,2016-11-13 16:08:38,2016-11-13 16:08:38
C00620,1,8,2016-07-10 17:47:48,2016-11-28 00:03:05
C00621,2,921,2016-07-04 11:41:10,2016-12-31 20:53:55
C00622,1,1,2016-07-08 18:01:50,2016-07-08 18:01:50
C00623,1,2,2016-07-10 16:15:18,2016-07-29 22:53:01
C00624,1,1,2016-12-29 14:25:55,2016-12-29 14:25:55
C00625,1,2,2016-07-30 20:07:17,2016-10-26 16:50:32
C00626,1,14,2016-07-12 21:12:19,2016-12-22 19:28:40
C00627,1,1,2016-09-11 09:05:23,2016-09-11 09:05:23
C00628,1,2,2016-09-28 19:13:47,2016-10-26 08:19:52
C00629,1,23,2016-07-12 22:03:53,2016-12-11 23:49:08
C00630,1,7,2016-09-17 19:26:09,2016-12-23 18:03:13
C00631,1,7,2016-07-06 22:11:36,2016-11-09 14:42:03
C00632,1,1,2016-07-20 19:03:17,2016-07-20 19:03:17
C00633,1,3,2016-07-11 23:53:21,2016-07-25 22:40:13
C00634,1,4,2016-07-27 21:36:51,2016-10-25 21:20:12
C00635,1,10,2016-07-04 20:36:28,2016-12-10 13:37:32
C00636,1,1,2016-07-26 15:34:58,2016-07-26 15:34:58
C00637,1,13,2016-07-08 02:07:23,2016-11-25 14:42:52
C00638,1,3,2016-07-25 16:55:46,2016-09-09 03:06:13
C00639,1,6,2016-07-10 23:33:46,2016-09-23 15:22:02
C00640,1,12,2016-07-10 16:17:05,2016-12-10 20:20:49
C00641,2,2,2016-07-18 16:47:37,2016-10-02 16:17:27
C00642,2,425,2016-07-02 20:37:58,2016-12-30 19:40:26
C00643,1,3,2016-07-26 00:34:30,2016-08-27 14:31:37
C00644,1,2,2016-08-30 23:15:37,2016-09-24 21:07:53
C00645,1,1,2016-11-03 20:25:26,2016-11-03 20:25:26
C00646,1,1,2016-07-22 14:30:32,2016-07-22 14:30:32
C00647,1,3,2016-10-03 01:31:34,2016-10-05 15:31:26
C00648,1,4,2016-07-29 16:55:32,2016-10-06 18:30:48
C00649,1,10,2016-07-08 18:43:36,2016-11-03 14:28:01
C00650,1,15,2016-07-03 18:13:16,2016-12-14 22:39:31
C00651,1,1,2016-07-07 02:34:31,2016-07-07 02:34:31
C00652,1,1,2016-12-23 23:14:45,2016-12-23 23:14:45
C00653,1,7,2016-07-04 22:35:25,2016-10-03 02:31:10
C00654,1,1,2016-07-11 23:46:04,2016-07-11 23:46:04
C00655,1,5,2016-07-25 20:46:10,2016-09-21 08:13:27
C00656,1,1,2016-08-18 18:58:11,2016-08-18 18:58:11
C00657,1,24,2016-07-09 02:12:12,2016-12-30 02:19:19
C00658,1,1,2016-07-07 22:09:59,2016-07-07 22:09:59
C00659,1,26,2016-07-03 23:16:51,2016-12-20 14:54:37
C00660,1,16,2016-07-06 00:18:03,2016-12-28 20:31:44
C00661,1,1,2016-08-22 19:14:51,2016-08-22 19:14:51
C00662,1,3,2016-07-10 14:29:08,2016-08-29 23:57:58
C00663,1,4,2016-07-11 03:19:24,2016-12-05 18:55:09
C00664,1,1,2016-09-02 04:37:03,2016-09-02 04:37:03
C00665,1,2,2016-07-20 22:30:34,2016-07-30 04:21:49
C00666,1,9,2016-09-07 07:34:04,2016-12-29 18:32:34
C00667,1,6,2016-07-04 12:19:48,2016-11-30 19:48:03
C00668,1,1,2016-12-18 06:14:55,2016-12-18 06:14:55
C00669,1,1,2016-11-01 16:36:20,2016-11-01 16:36:20
C00670,1,2,2016-07-24 00:15:07,2016-09-19 01:57:10
C00671,1,1,2016-08-15 17:11:34,2016-08-15 17:11:34
C00672,1,9,2016-07-12 22:30:33,2016-12-27 11:55:44
C00673,1,1,2016-10-16 00:34:18,2016-10-16 00:34:18
C00674,1,9,2016-07-03 18:21:08,2016-11-28 20:19:19
C00675,1,1,2016-07-17 19:57:53,2016-07-17 19:57:53
C00676,1,3,2016-08-01 05:15:14,2016-10-09 21:04:45
C00677,1,10,2016-07-30 19:43:32,2016-12-04 23:45:23
C00678,1,4,2016-10-06 02:31:28,2016-10-15 07:38:45
C00679,1,5,2016-07-26 15:46:42,2016-12-12 15:59:16
C00680,1,2,2016-10-24 02:27:19,2016-11-22 03:14:42
C00681,1,39,2016-07-10 21:47:33,2016-12-23 17:45:40
C00682,1,3,2016-07-22 16:51:40,2016-11-16 20:35:22
C00683,1,49,2016-07-05 15:16:58,2016-12-27 22:21:36
C00684,1,12,2016-08-07 01:43:23,2016-08-07 02:50:24
C00685,1,8,2016-07-10 06:25:20,2016-11-13 19:41:05
C00686,1,1,2016-07-14 15:11:54,2016-07-14 15:11:54
C00687,1,1,2016-11-22 19:41:07,2016-11-22 19:41:07
C00688,1,5,2016-09-17 22:34:07,2016-12-27 13:44:56
C00689,1,1,2016-07-18 05:07:38,2016-07-18 05:07:38
C00690,1,1,2016-11-09 03:13:42,2016-11-09 03:13:42
C00691,1,2,2016-08-29 19:53:30,2016-08-29 19:54:01
C00692,1,11,2016-07-11 17:56:41,2016-09-14 18:00:33
C00693,1,33,2016-07-16 14:30:50,2016-12-30 03:14:55
C00694,1,2,2016-10-31 14:16:21,2016-12-12 19:14:54
C00695,1,1,2016-08-03 15:47:24,2016-08-03 15:47:24
C00696,1,4,2016-09-26 23:51:38,2016-11-21 23:53:52
C00697,1,10,2016-07-15 02:22:28,2016-12-30 01:28:40
C00698,1,1,2016-08-01 13:17:35,2016-08-01 13:17:35
C00699,1,1,2016-09-09 16:07:09,2016-09-09 16:07:09
C00700,1,6,2016-08-02 01:06:35,2016-12-28 22:17:49
C00701,1,10,2016-07-05 18:21:08,2016-12-10 22:56:35
C00702,1,10,2016-07-20 17:08:41,2016-11-11 18:26:30
C00703,1,1,2016-07-10 14:55:28,2016-07-10 14:55:28
C00704,1,56,2016-07-02 23:20:23,2016-12-27 17:30:49
C00705,1,2,2016-10-09 01:03:18,2016-10-11 01:47:41
C00706,1,2,2016-07-18 12:22:19,2016-09-08 15:18:49
C00707,1,1,2016-10-11 15:17:53,2016-10-11 15:17:53
C00708,1,1,2016-07-24 13:58:28,2016-07-24 13:58:28
C00709,1,1,2016-09-07 22:47:33,2016-09-07 22:47:33
C00710,1,1,2016-08-26 03:01:41,2016-08-26 03:01:41
C00711,1,1,2016-12-17 05:25:22,2016-12-17 05:25:22
C00712,1,25,2016-07-03 22:54:09,2016-12-25 01:09:31
C00713,1,7,2016-07-13 00:45:57,2016-12-20 13:37:09
C00714,1,2,2016-12-22 01:56:02,2016-12-28 17:23:41
C00715,1,2,2016-07-23 17:30:39,2016-12-13 14:51:46
C00716,1,18,2016-07-09 21:49:50,2016-12-30 16:22:54
C00717,1,5,2016-09-08 01:58:38,2016-10-29 22:04:54
C00718,1,3,2016-08-30 19:34:18,2016-12-07 16:52:17
C00719,1,15,2016-09-06 01:47:23,2016-12-04 17:56:28
C00720,1,4,2016-11-07 02:53:02,2016-12-12 18:34:27
C00721,1,13,2016-07-30 20:12:50,2016-09-30 23:41:50
C00722,1,22,2016-07-27 20:06:25,2016-12-30 17:09:26
C00723,2,20,2016-07-03 12:41:56,2016-12-09 11:37:25
C00724,1,5,2016-07-03 17:19:54,2016-11-10 23:56:50
C00725,1,16,2016-07-14 01:00:10,2016-12-15 18:30:05
C00726,1,78,2016-07-05 03:12:16,2016-12-30 15:24:46
C00727,1,9,2016-07-05 17:04:22,2016-12-23 20:30:05
C00728,2,510,2016-07-04 04:23:33,2016-12-31 23:18:36
C00729,1,1,2016-08-11 18:19:45,2016-08-11 18:19:45
C00730,1,25,2016-07-15 11:27:39,2016-12-28 18:01:13
C00731,1,40,2016-07-08 23:20:48,2016-12-30 16:48:20
C00732,1,10,2016-07-02 03:45:04,2016-11-29 19:13:36
C00733,1,5,2016-07-08 19:52:10,2016-10-23 19:04:15
C00734,1,18,2016-07-22 02:10:50,2016-12-15 21:01:12
C00735,1,2,2016-07-27 19:51:30,2016-11-03 16:43:04
C00736,1,14,2016-07-25 01:10:35,2016-11-23 04:12:18
C00737,1,1,2016-07-21 00:19:41,2016-07-21 00:19:41
C00738,1,2,2016-11-06 21:25:04,2016-11-06 21:43:10
C00739,1,18,2016-07-03 20:13:36,2016-12-01 22:03:40
C00740,1,2,2016-09-19 16:13:10,2016-12-14 15:01:00
C00741,1,68,2016-07-07 14:43:48,2016-12-28 21:24:52
C00742,1,1,2016-07-12 20:40:29,2016-07-12 20:40:29
C00743,1,4,2016-09-23 23:05:02,2016-12-02 15:52:25
C00744,1,4,2016-08-21 04:37:56,2016-11-07 23:04:34
C00745,1,1,2016-08-17 01:56:42,2016-08-17 01:56:42
C00746,1,1,2016-09-30 13:44:26,2016-09-30 13:44:26
C00747,1,2,2016-08-07 20:26:06,2016-10-09 21:20:40
C00748,1,4,2016-08-04 22:27:40,2016-12-24 22:19:57
C00749,1,122,2016-07-04 16:17:13,2016-12-31 00:34:35
C00750,2,4410,2016-07-02 00:56:13,2016-12-28 23:49:37
C00751,1,4,2016-10-10 01:00:35,2016-12-21 18:19:07
C00752,1,14,2016-07-05 18:44:31,2016-12-17 22:57:35
C00753,1,1,2016-12-18 02:44:06,2016-12-18 02:44:06
C00754,2,27,2016-07-06 18:40:18,2016-12-29 22:46:47
C00755,1,1,2016-07-18 03:00:31,2016-07-18 03:00:31
C00756,1,13,2016-07-08 18:19:24,2016-12-20 15:18:09
C00757,1,4,2016-12-05 21:33:56,2016-12-24 19:35:19
C00758,1,4,2016-07-15 02:12:19,2016-11-21 20:08:18
C00759,1,2,2016-09-27 18:50:31,2016-09-27 20:22:01
C00760,1,4,2016-11-30 22:45:04,2016-12-18 17:28:30
C00761,1,2,2016-07-12 22:49:02,2016-07-20 01:41:52
C00762,1,2,2016-08-01 23:59:58,2016-09-07 21:32:08
C00763,1,6,2016-08-19 20:44:42,2016-12-17 15:57:57
C00764,1,1,2016-08-23 18:23:15,2016-08-23 18:23:15
C00765,1,18,2016-07-11 23:14:57,2016-08-22 20:47:48
C00766,1,2,2016-08-19 02:55:28,2016-10-15 17:45:34
C00767,1,3,2016-07-08 17:56:22,2016-10-13 14:34:46
C00768,2,1523,2016-07-04 01:18:44,2016-12-31 21:47:23
C00769,1,31,2016-07-10 17:32:57,2016-12-29 23:34:51
C00770,1,1,2016-09-27 00:02:27,2016-09-27 00:02:27
C00771,1,3,2016-07-15 19:23:42,2016-09-10 01:39:37
C00772,1,2,2016-09-20 19:03:02,2016-10-20 00:56:15
C00773,2,539,2016-07-02 09:58:19,2016-12-30 21:55:29
C00774,1,36,2016-07-04 15:25:24,2016-12-24 22:42:30
C00775,1,2,2016-10-04 19:46:06,2016-12-01 18:31:27
C00776,1,15,2016-07-10 16:53:17,2016-12-29 13:16:49
C00777,1,270,2016-07-05 01:01:25,2016-12-31 18:26:23
C00778,1,1,2016-11-23 20:57:41,2016-11-23 20:57:41
C00779,1,198,2016-07-02 22:01:55,2016-12-28 19:06:06
C00780,1,19,2016-07-05 01:08:27,2016-12-23 00:43:41
C00781,1,5,2016-09-30 21:45:43,2016-11-20 05:09:07
C00782,1,237,2016-07-04 19:14:18,2016-12-31 19:55:41
C00783,1,14,2016-08-02 20:30:55,2016-12-15 20:21:31
C00784,1,10,2016-07-15 12:45:30,2016-12-08 15:20:56
C00785,1,14,2016-07-11 19:58:20,2016-12-22 13:27:29
C00786,1,2,2016-07-24 16:22:37,2016-07-24 16:43:09
C00787,1,10,2016-07-09 16:07:52,2016-10-18 17:29:38
C00788,1,5,2016-07-05 22:16:29,2016-12-07 19:02:30
C00789,1,3,2016-08-15 21:41:49,2016-09-25 12:06:21
C00790,1,2,2016-07-16 00:36:27,2016-07-21 23:47:28
C00791,1,5,2016-07-23 16:11:17,2016-11-16 16:35:33
C00792,1,8,2016-07-23 18:30:51,2016-10-24 17:35:55
C00793,1,1,2016-12-01 17:21:28,2016-12-01 17:21:28
C00794,1,1,2016-11-02 19:37:44,2016-11-02 19:37:44
C00795,1,3,2016-08-03 23:16:02,2016-11-09 14:57:20
C00796,1,64,2016-07-09 19:37:55,2016-12-30 22:49:28
C00797,1,10,2016-07-08 22:44:35,2016-12-20 20:26:25
C00798,1,1,2016-07-17 03:15:39,2016-07-17 03:15:39
C00799,1,1,2016-07-24 14:39:29,2016-07-24 14:39:29
C00800,1,20,2016-07-10 01:39:56,2016-12-19 20:54:33
C00801,1,28,2016-07-05 05:19:22,2016-12-24 02:22:05
C00802,1,3,2016-07-26 16:17:08,2016-09-16 23:17:13
C00803,1,19,2016-07-03 02:58:55,2016-12-23 12:35:22
C00804,1,24,2016-07-11 04:10:50,2016-12-28 11:55:09
C00805,1,21,2016-07-11 19:09:13,2016-12-30 20:37:08
C00806,1,1,2016-07-06 14:32:49,2016-07-06 14:32:49
C00807,1,2,2016-07-09 12:32:45,2016-07-22 12:16:38
C00808,1,1,2016-08-21 03:53:53,2016-08-21 03:53:53
C00809,1,4,2016-08-11 19:06:37,2016-10-07 23:19:50
C00810,1,52,2016-07-06 14:20:02,2016-12-20 02:07:40
C00811,1,1,2016-12-10 19:55:25,2016-12-10 19:55:25
C00812,1,2,2016-08-08 12:34:27,2016-09-26 22:38:17
C00813,1,14,2016-07-07 18:14:19,2016-12-29 16:38:27
C00814,1,8,2016-08-26 20:19:53,2016-12-05 06:36:03
C00815,1,16,2016-07-07 04:28:57,2016-12-18 18:16:25
C00816,1,3,2016-07-24 14:49:55,2016-11-21 09:10:30
C00817,1,14,2016-07-23 21:39:17,2016-12-27 15:13:30
C00818,1,10,2016-08-21 17:41:35,2016-12-27 12:53:13
C00819,1,4,2016-08-22 18:15:59,2016-09-12 08:19:52
C00820,1,465,2016-07-05 11:42:29,2016-12-31 22:50:19
